3000,13,c,d,e,f,g,h,i,j,k,l,m,n
0.044353229,0.044387747,0.040076575,0.040082009,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,45.2,0.044754485
0.044754485,0.044789058,0.040174563,0.040180009,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,45.46666667,0.045156717
0.045156717,0.045191344,0.040271573,0.040277011,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,45.73333333,0.045559914
0.045559914,0.045594595,0.040367624,0.040373049,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,46,0.045964066
0.045964066,0.045998802,0.040462734,0.040468146,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,46.26666667,0.046369165
0.046369165,0.046403955,0.040556913,0.040562313,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,46.53333333,0.046775201
0.046775201,0.046810045,0.040650163,0.040655548,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,46.8,0.047182165
0.047182165,0.047217063,0.040742482,0.040747837,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,47.06666667,0.047590048
0.047590048,0.047624999,0.040833872,0.040839185,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,47.33333333,0.04799884
0.04799884,0.048033843,0.040924362,0.040929629,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,47.6,0.048408532
0.048408532,0.048443588,0.041013969,0.041019195,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,47.86666667,0.048819116
0.048819116,0.048854224,0.041102702,0.04110789,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,48.13333333,0.049230583
0.049230583,0.049265743,0.041190559,0.041195706,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,48.4,0.049642924
0.049642924,0.049678136,0.041277525,0.041282618,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,48.66666667,0.050056131
0.050056131,0.050091392,0.041363606,0.041368636,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,48.93333333,0.050470194
0.050470194,0.050505505,0.041448847,0.041453814,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,49.2,0.050885105
0.050885105,0.050920466,0.041533271,0.041538181,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,49.46666667,0.051300857
0.051300857,0.051336266,0.041616881,0.041621737,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,49.73333333,0.05171744
0.05171744,0.051752898,0.041699658,0.041704454,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,50,0.052126666
0.052126666,0.052162124,0.039870163,0.039863278,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,49,0.052514137
0.052514137,0.052549454,0.037626499,0.037605088,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,48,0.052879264
0.052879264,0.052914299,0.035402563,0.035367718,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,47,0.05322226
0.05322226,0.053256884,0.033200215,0.033152975,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,46,0.05354334
0.05354334,0.053577433,0.031019287,0.030960623,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,45,0.053842717
0.053842717,0.05387617,0.028859588,0.028790404,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,44,0.054120602
0.054120602,0.054153314,0.026720919,0.026642053,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,43,0.054377205
0.054377205,0.054409083,0.024603153,0.024515405,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,42,0.054612733
0.054612733,0.054643692,0.022505941,0.022410011,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,41,0.054827393
0.054827393,0.054857355,0.02042923,0.020325806,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,40,0.055021387
0.055021387,0.055050281,0.018373113,0.018262909,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,39,0.055194919
0.055194919,0.055222678,0.016336799,0.016220327,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,38,0.05534819
0.05534819,0.055374756,0.014320458,0.014198283,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,37,0.055481397
0.055481397,0.055506715,0.012324229,0.012196945,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,36,0.055594737
0.055594737,0.055618758,0.010346979,0.010214952,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,35,0.055688403
0.055688403,0.055711083,0.00838965,0.008253416,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,34,0.055762594
0.055762594,0.055783892,0.006451637,0.006311634,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,33,0.055817499
0.055817499,0.05583738,0.004532537,0.004389174,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,32,0.055853307
0.055853307,0.055871739,0.002632114,0.002485635,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,31,0.055870204
0.055870204,0.055887157,0.000750465,0.000601245,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,30,0.055868379
0.055868379,0.055883828,-0.001112392,-0.001263922,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,29,0.055848015
0.055848015,0.055861937,-0.002957438,-0.00311119,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,28,0.055809292
0.055809292,0.055821667,-0.004784135,-0.004939761,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,27,0.055752393
0.055752393,0.055763204,-0.00659262,-0.006749783,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,26,0.055677498
0.055677498,0.055686729,-0.008383614,-0.008542219,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,25,0.055584781
0.055584781,0.05559242,-0.010156816,-0.010316575,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,24,0.05547442
0.05547442,0.055480457,-0.011912465,-0.012073149,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,23,0.055346589
0.055346589,0.055351015,-0.013650869,-0.013812344,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,22,0.05520146
0.05520146,0.055204268,-0.015372091,-0.015534146,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,21,0.055039204
0.055039204,0.055040389,-0.017076315,-0.017238785,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,20,0.05485999
0.05485999,0.054859549,-0.018763699,-0.018926454,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,19,0.054663985
0.054663985,0.054661916,-0.020434426,-0.020597304,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,18,0.054451356
0.054451356,0.054447658,-0.022088653,-0.022251532,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,17,0.054222266
0.054222266,0.05421694,-0.023726545,-0.023889323,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,16,0.053976879
0.053976879,0.053969926,-0.025348223,-0.025510762,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,15,0.053715355
0.053715355,0.053706779,-0.026953893,-0.027116104,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,14,0.053437854
0.053437854,0.053427657,-0.028543724,-0.028705533,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,13,0.053144534
0.053144534,0.053132721,-0.030117754,-0.030279033,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,12,0.052835551
0.052835551,0.052822129,-0.031676232,-0.031836907,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,11,0.05251106
0.05251106,0.052496034,-0.033219382,-0.033379419,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,10,0.052171214
0.052171214,0.052154591,-0.034747279,-0.034906613,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,9,0.051816165
0.051816165,0.051797953,-0.036259931,-0.036418446,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,8,0.051446065
0.051446065,0.051426272,-0.037757642,-0.037915294,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,7,0.051061062
0.051061062,0.051039697,-0.039240649,-0.039397429,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,6,0.050661301
0.050661301,0.050638373,-0.040708981,-0.040864842,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,5,0.050246931
0.050246931,0.050222449,-0.042162678,-0.042317537,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,4,0.049818095
0.049818095,0.04979207,-0.043602051,-0.04375589,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,3,0.049374937
0.049374937,0.049347379,-0.04502716,-0.04517994,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,2,0.048917599
0.048917599,0.048888518,-0.046438146,-0.04658983,1,1,541.8615759,507.8431924,531.4175584,533.1825422,4965.783376,534.2846636,1,0.048446221
-1,1,0,0,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,0,-0.93973228
-0.93973228,0.939293933,6.228193732,-6.282344634,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,0.2,-0.879476803
-0.879476803,0.878517866,5.827469903,-5.877220578,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,0.4,-0.823096276
-0.823096276,0.821662786,5.452785001,-5.49798723,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,0.6,-0.770340529
-0.770340529,0.7684767,5.10225602,-5.143162654,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,0.8,-0.720975839
-0.720975839,0.718723419,4.774321175,-4.811171309,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,1,-0.67478364
-0.67478364,0.672182061,4.467526486,-4.50054416,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,1.2,-0.631559385
-0.631559385,0.628645911,4.18051214,-4.209907316,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,1.4,-0.591111728
-0.591111728,0.58792159,3.912002109,-3.937971533,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,1.6,-0.553261641
-0.553261641,0.549828165,3.660806183,-3.683534273,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,1.8,-0.517841621
-0.517841621,0.514196346,3.425808251,-3.445467859,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,2,-0.484694969
-0.484694969,0.48086776,3.205964661,-3.222717825,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,2.2,-0.453675072
-0.453675072,0.449694227,3.000299659,-3.0142983,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,2.4,-0.424644767
-0.424644767,0.42053711,2.807899382,-2.819285944,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,2.6,-0.397475723
-0.397475723,0.393266702,2.62790925,-2.636817314,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,2.8,-0.372047885
-0.372047885,0.36776165,2.459529669,-2.466084517,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,3,-0.348248924
-0.348248924,0.343908414,2.302012915,-2.306332067,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,3.2,-0.325973751
-0.325973751,0.321600766,2.154659237,-2.15685295,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,3.4,-0.305124046
-0.305124046,0.300739317,2.016813704,-2.016985427,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,3.6,-0.285607825
-0.285607825,0.281231082,1.887863646,-1.886110463,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,3.8,-0.267339031
-0.267339031,0.262989062,1.76723602,-1.763649056,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,4,-0.250237151
-0.250237151,0.245931861,1.65439466,-1.649059464,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,4.2,-0.234226858
-0.234226858,0.229983324,1.548837843,-1.541834741,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,4.4,-0.21923768
-0.21923768,0.215072201,1.450096163,-1.441500594,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,4.6,-0.205203686
-0.205203686,0.201131828,1.357730486,-1.347613313,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,4.8,-0.192063193
-0.192063193,0.188099835,1.271329966,-1.259757769,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,5,-0.179758491
-0.179758491,0.175917868,1.190510217,-1.177545567,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,5.2,-0.16823559
-0.16823559,0.16453133,1.114911652,-1.100613366,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,5.4,-0.15744398
-0.15744398,0.153889139,1.044197852,-1.028621232,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,5.6,-0.147336403
-0.147336403,0.143943502,0.97805406,-0.961251119,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,5.8,-0.137868648
-0.137868648,0.134649703,0.91618579,-0.89820546,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,6,-0.128999354
-0.128999354,0.125965906,0.858317519,-0.839205847,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,6.2,-0.120689823
-0.120689823,0.117852967,0.804191467,-0.783991798,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,6.4,-0.112903854
-0.112903854,0.110274263,0.753566457,-0.732319606,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,6.6,-0.105607576
-0.105607576,0.103195529,0.706216846,-0.68396126,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,6.8,-0.098769303
-0.098769303,0.096584703,0.661931522,-0.638703428,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,7,-0.092359391
-0.092359391,0.090411791,0.620512974,-0.596346521,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,7.2,-0.086350106
-0.086350106,0.084648727,0.58177641,-0.556703801,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,7.4,-0.080715501
-0.080715501,0.079269253,0.545548944,-0.519600557,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,7.6,-0.075431305
-0.075431305,0.074248799,0.511668826,-0.484873331,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,7.8,-0.070474807
-0.070474807,0.069564379,0.479984738,-0.452369205,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,8,-0.065824764
-0.065824764,0.065194484,0.450355117,-0.421945117,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,8.2,-0.0614613
-0.0614613,0.06111899,0.422647519,-0.393467218,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,8.4,-0.057365821
-0.057365821,0.05731907,0.396738028,-0.366810274,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,8.6,-0.053520932
-0.053520932,0.053777106,0.372510708,-0.341857116,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,8.8,-0.049910361
-0.049910361,0.050476614,0.349857091,-0.318498118,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,9,-0.046518883
-0.046518883,0.047402171,0.328675694,-0.296630715,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,9.2,-0.043332256
-0.043332256,0.044539347,0.308871571,-0.276158943,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,9.4,-0.040337157
-0.040337157,0.04187464,0.290355844,-0.25699297,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,9.6,-0.037521121
-0.037521121,0.039395415,0.273045446,-0.239048837,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,9.8,-0.034872491
-0.034872491,0.037089853,0.256862827,-0.222248157,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.03238168
-0.03238168,0.034945556,0.241422626,-0.206829634,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.030040874
-0.030040874,0.032949796,0.226897903,-0.192483446,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.027840635
-0.027840635,0.031092776,0.21329926,-0.179070855,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.025771999
-0.025771999,0.02936547,0.200567518,-0.166531216,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.023826581
-0.023826581,0.027759431,0.18864684,-0.154808132,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.021996532
-0.021996532,0.02626676,0.177485194,-0.143849066,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.02027451
-0.02027451,0.024880067,0.167033818,-0.133604773,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.018653642
-0.018653642,0.023592438,0.157246712,-0.124028807,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.017127503
-0.017127503,0.022397406,0.148081501,-0.115078379,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.015690074
-0.015690074,0.02128892,0.139498029,-0.106712947,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.014335728
-0.014335728,0.020261323,0.131458978,-0.098894827,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.013059196
-0.013059196,0.019309318,0.12392936,-0.091588698,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.011855552
-0.011855552,0.018427953,0.116876359,-0.084761427,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.010720182
-0.010720182,0.017612596,0.110269488,-0.078382239,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.009648772
-0.009648772,0.016858912,0.104079885,-0.072422005,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.008637282
-0.008637282,0.016162848,0.098280997,-0.066853901,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.007681935
-0.007681935,0.015520613,0.092847444,-0.061652322,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.006779193
-0.006779193,0.014928658,0.087756071,-0.056793898,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.005925747
-0.005925747,0.014383667,0.082984591,-0.052256131,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.005118502
-0.005118502,0.013882534,0.078512858,-0.048018692,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.004354557
-0.004354557,0.013422358,0.074321289,-0.044061816,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.003631203
-0.003631203,0.013000424,0.070391855,-0.040367312,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.002945901
-0.002945901,0.012614193,0.066708018,-0.036918492,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.002296276
-0.002296276,0.012261288,0.063253914,-0.033699352,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.001680106
-0.001680106,0.011939489,0.060014785,-0.030695002,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.001095309
-0.001095309,0.011646718,0.056976941,-0.027891629,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-0.000539939
-0.000539939,0.01138103,0.054127477,-0.025276226,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,-1.21725E-05
-1.21725E-05,0.011140608,0.051454247,-0.022836524,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.000489695
0.000489695,0.010923752,0.048945922,-0.02056113,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.000967263
0.000967263,0.01072887,0.046593847,-0.018441249,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.001422021
0.001422021,0.010554481,0.044382587,-0.016461426,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.001855367
0.001855367,0.010399193,0.0423085,-0.014617905,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.002268613
0.002268613,0.010261704,0.040361163,-0.012900204,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.002662985
0.002662985,0.010140798,0.038532463,-0.011300146,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.003039629
0.003039629,0.010035338,0.036814312,-0.00980958,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.003399618
0.003399618,0.009944263,0.035200193,-0.008421942,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.003743957
0.003743957,0.009866579,0.033683389,-0.007130463,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.004073589
0.004073589,0.009801355,0.032257627,-0.005928826,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.004389393
0.004389393,0.009747723,0.03091705,-0.004811133,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.004692195
0.004692195,0.009704871,0.029656244,-0.003771931,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.004982768
0.004982768,0.009672039,0.028470298,-0.002806279,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.005261833
0.005261833,0.009648518,0.027354095,-0.001909025,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.005530068
0.005530068,0.009633644,0.026303533,-0.001076042,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.005788107
0.005788107,0.009626798,0.025314276,-0.00030297,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.006036545
0.006036545,0.009627399,0.024382446,0.000414094,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.006275937
0.006275937,0.009634904,0.023504655,0.001078554,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.006506805
0.006506805,0.009648807,0.022677144,0.001694188,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.006729637
0.006729637,0.009668635,0.021896833,0.002264093,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.006944889
0.006944889,0.009693947,0.021160686,0.002791292,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.007152989
0.007152989,0.009724328,0.020466037,0.00327854,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10,0.007356112
0.007356112,0.009761168,0.020226497,0.004145298,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10.26666667,0.00755781
0.00755781,0.009807287,0.020118417,0.005072382,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10.53333333,0.007758581
0.007758581,0.009862493,0.020040502,0.005962911,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,10.8,0.007958711
0.007958711,0.009926429,0.019990051,0.006818492,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,11.06666667,0.008158466
0.008158466,0.009998754,0.019965101,0.007641155,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,11.33333333,0.00835809
0.00835809,0.01007915,0.019963587,0.008433073,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,11.6,0.008557813
0.008557813,0.010167316,0.01998444,0.009195361,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,11.86666667,0.008757845
0.008757845,0.010262968,0.020025345,0.009930444,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,12.13333333,0.008958382
0.008958382,0.010365839,0.020085274,0.010639407,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,12.4,0.009159608
0.009159608,0.010475675,0.020162517,0.011324048,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,12.66666667,0.009361689
0.009361689,0.010592241,0.020256025,0.011985481,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,12.93333333,0.009564777
0.009564777,0.010715313,0.020364244,0.012625346,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,13.2,0.009769017
0.009769017,0.010844681,0.020486082,0.013244804,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,13.46666667,0.009974541
0.009974541,0.010980145,0.020620681,0.013844773,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,13.73333333,0.01018147
0.01018147,0.011121515,0.020767002,0.014426363,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,14,0.010389917
0.010389917,0.011268614,0.020924075,0.014990615,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,14.26666667,0.010599985
0.010599985,0.011421273,0.021091044,0.01553845,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,14.53333333,0.010811768
0.010811768,0.011579331,0.021267112,0.01607073,1,1,516.4674131,542.4953049,514.3261578,450.9485835,5076.08085,466.7425129,14.8,0.011025354
